Field=#~Integer~#~50|Field=Comment~String~Comment~100|Field=Description~String~Description~100|Field=Designator~String~Designator~100|Field=Quantity~Integer~Quantity~100|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~VM02_hv3.PrjPcb|ReportField=ProjectFullPath~E:\Projects_Files\Projects\Altium_Projects\VideoMonitoring\VM02_hv3\VM02_hv3.PrjPcb|ReportField=Title~Bill of Materials For Project [VM02_hv3.PrjPcb] (No PCB Document Selected)|ReportField=ReportTime~10:18:19|ReportField=ReportDate~08.11.2018|ReportField=ReportDateTime~08.11.2018 10:18:19|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=TotalQuantity~214|ReportField=TotalActualPrice~0|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=CurrentDate~08.11.2018|ReportField=CurrentTime~10:14:03|ReportField=Date~|ReportField=DocumentFullPathAndName~E:\Projects_Files\Projects\Altium_Projects\VideoMonitoring\VM02_hv3\[1]-COVER_PAGE.SchDoc|ReportField=DocumentName~[1]-COVER_PAGE.SchDoc|ReportField=DocumentNumber~|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=ModifiedDate~06.07.2018|ReportField=Organization~|ReportField=ProjectName~VM02_hv3.PrjPcb|ReportField=Revision~|ReportField=Rule~|ReportField=SheetNumber~|ReportField=SheetTotal~|ReportField=Time~|ReportField=Title~|ReportField=DataSourceFileName~VM02_hv3.PrjPcb|ReportField=DataSourceFullPath~E:\Projects_Files\Projects\Altium_Projects\VideoMonitoring\VM02_hv3\VM02_hv3.PrjPcb|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
1|=Value|900-1800 Meandered GSM antenna 1.6mm FR4|ANT1|1
2|CR2032-VBY4||BAT1|1
3|0.1uF|CC0603|C1, C2, C3, C4, C5, C8, C10, C11, C12, C30, C31, C46, C50, C51|14
4|22pF|CC0603|C6, C7, C22, C23|4
5|10uFx6.3V|CC0805|C9, C18, C49|3
6|4.7nF|CC0603|C13|1
7|10pF|CC0603|C14|1
8|2.2uF 6.3V|CC0805|C15|1
9|CAP0.35|CAP0.35|C16, C17, C21|3
10|33pFx50V|CC0603|C19|1
11|1uF|CC0603|C20, C47, C48|3
12|33pF|CC0603|C24, C25, C26, C27|4
13|0.1 uF|CC0603|C28, C29, C38, C39, C42|5
14|n.p|CC0603|C32, C33|2
15|0.1uFx250V|CC1206|C36|1
16|CAP0.5(1)|CAP0.5(1)|C37|1
17|1000uFx6.3V|CAP0.35|C40|1
18|470uFx35V|CAP0.5(1)|C41|1
19|10 nF|CC0603|C43|1
20|330pF|CC0603|C44|1
21|560pF|CC0603|C45|1
22|100pF|CC0603|C52|1
23|200pF|CC0603|C54, C55|2
24|AP2210K-ADJTRG1|300 mA, Low Voltage, Low Quiescent Current LDO Regulator, 5-Pin SOT-223, Extended Temperature, Tape and Reel|DA1|1
25|TPS61030PWP|Boost converter|DA2|1
26|TPS54260DGQ||DA3|1
27|BQ24070|BQ24070|DA4|1
28|LPC11C24FBD48||DD1|1
29|IS25LP016D-JBLE|S25FL016A0LMFI01|DD2|1
30|SN74LVC1G07DBV|Open Drain Single Bus Bufer|DD3, DD4|2
31|PCF8563||DD5|1
32|RXE-250|RXE-185|FU1|1
33|RXE-110|RXE-110|FU2, FU6|2
34|MICROSMD010F-2|MICROSMD|FU3|1
35|MICROSMD010F|MICROSMD|FU4, FU5|2
36|PLS-02|PLS-02|J1, J2, J3, J4, J5, J6|6
37|6.8 uH|SDR0805|L1|1
38|SDR0805|SDR0805|L3|1
39|15uH|SDR0805|L4|1
40|GL865-DUAL|GL868-DUAL|M1|1
41|NX5032GA-12.000MHz LN-CD-1|AC5032/2|QR1|1
42|MS3V-T1R|CRYSTAL_32768 Hz|QR2|1
43|11k 1%|RC0603|R1|1
44|100k|RC0603|R2, R3, R5, R36, R37, R38, R43, R45|8
45|18k 1%|RC0603|R4|1
